transaction_amount,num_transactions,account_age_days,transaction_time,label
39.39231670339973,2,2314,17,0
1288.2030336752298,3,1663,10,0
113.59586871505725,1,2842,3,0
36.75237207985709,3,1095,19,0
33.947673670453476,1,91,5,0
381.3116539345455,2,3148,7,0
578.4153664526777,0,1640,18,0
89.09851094132681,2,2493,14,0
6.339363616837668,2,3269,21,0
75.72923675432779,0,3256,18,0
17.45266341811084,2,77,1,0
32.74193999276268,0,3520,3,0
169.43047464808686,2,1321,3,0
78.37762736557767,5,3460,11,0
217.66756718657064,1,2370,17,0
87.70538819898952,2,2469,11,0
846.7218216940765,3,2594,18,0
709.1593765229869,2,1658,14,0
250.97095703296498,1,3378,9,0
131.28369750810344,1,346,6,0
143.9661971061874,1,2763,1,0
159.23314304752287,0,1665,12,0
390.1223392972013,3,2773,15,0
180.24643248739818,0,650,20,0
582.9071831091825,1,1285,7,0
865.2292884666497,0,1370,0,0
122.8176115454503,2,2707,16,0
246.76804972974298,2,2197,14,0
29.96484266155132,1,1913,21,0
67.11900989067239,2,2466,22,0
160.05727314341016,1,3101,13,0
69.27814800961335,4,1487,6,0
627.6012140593423,1,2000,18,0
80.19025650884853,1,766,1,1
182.45482098692716,3,1810,19,0
279.19239354009716,3,1585,10,0
353.16412109334544,4,3261,19,0
144.89960762178086,2,2113,20,0
609.9943475067631,1,1483,21,0
252.02062182317349,2,676,22,0
173.68197534858788,4,2272,4,0
20.88240771338207,0,476,6,0
187.47248029779755,1,326,11,0
515.668443407085,1,3591,1,0
285.9961482867729,2,3645,6,0
535.4276261684313,2,3264,20,0
204.3725023158494,4,2136,4,0
37.8260505600345,2,3530,21,0
4.120116947597472,1,158,11,0
108.38547178778572,1,1297,3,0
359.18901323195615,2,940,20,0
468.5658457765335,1,3404,20,0
105.18776917612426,5,282,18,0
205.34777449291835,2,657,2,0
163.99745526469218,2,2211,16,0
158.5557630152812,1,3246,3,0
78.93536265635316,3,3180,8,0
43.98363664743464,1,901,1,0
65.7038377341248,2,3373,9,0
17.07664374262375,0,331,19,0
116.4451616034781,0,144,2,1
2.7730461982669086,4,3130,7,0
296.0609587526088,0,3370,17,0
114.10390597143524,0,3260,10,0
1085.1877530246966,1,2488,18,0
64.59616333589823,2,2536,21,0
127.31575108943764,3,1414,17,0
132.87587683451017,1,1044,18,0
2.5462237390073166,2,1236,16,0
548.2930147983099,4,2584,19,0
9.755240619160862,2,3011,21,0
844.9237388949315,1,2776,16,0
667.8938174972626,1,1588,14,0
230.05227118273797,1,650,15,0
235.31278962127809,2,665,16,0
318.2024605947544,2,3292,7,0
435.54810273111826,1,3026,2,1
312.57513552084697,0,2922,6,0
13.740432891690835,2,173,22,0
16.66891716999442,2,3022,20,0
183.32111838967947,2,2049,3,0
239.3006152150442,2,3540,6,0
656.2888561495889,2,3097,10,0
33.16573577600095,1,1228,2,0
845.0379590232568,1,2928,1,1
70.7346767817765,3,1895,0,0
150.3040008855923,1,1225,23,0
114.20355063653054,2,938,5,0
153.32533360992298,2,3263,13,0
48.93061151449342,2,2921,3,0
210.09388266663038,5,409,15,0
485.3054320992779,0,3550,9,0
174.76846747820426,2,3376,4,0
202.36451026619685,4,2792,10,0
566.6812365460133,1,578,0,0
367.3119600058063,2,2009,16,0
202.27078426057042,1,3608,13,0
89.39878268159832,1,82,6,0
648.6559108350735,1,603,13,0
258.1293996137865,0,1976,0,0
74.98012131885976,0,2595,5,0
94.05169588518152,2,3618,6,0
487.5682070719849,0,3334,10,0
13.544891736439917,2,2225,9,0
1451.9712073613023,1,2704,20,0
41.8999135840593,0,1239,2,0
476.99137511293156,6,988,18,0
150.64665379735948,0,141,1,0
203.30984388945132,2,2316,11,0
637.7099293865665,2,139,11,0
159.7737525537964,2,3119,0,0
231.3285649648415,1,1084,13,0
15.166910556029212,2,2609,10,0
0.7050700511583463,1,1588,7,0
84.23174879573183,2,1085,8,0
342.37743321668887,2,1750,17,0
38.78153530409662,3,3167,12,0
36.23090848242721,1,1656,3,0
158.77866545133824,2,3547,15,0
313.0983756050717,1,2779,2,0
373.51344095332854,2,40,3,0
58.968989881451726,3,1370,3,0
24.88021296347443,3,1351,7,0
846.0149820404282,0,1995,10,0
90.60180464061904,5,2485,2,0
575.9047803568217,4,1853,18,0
597.4104097039561,0,2454,5,0
1158.6290778419648,2,744,2,1
55.47758145065599,3,3283,20,0
517.45708585059,1,38,3,0
439.926848755286,5,2516,3,0
272.4394751106489,3,2365,1,0
123.38551919914084,1,3283,15,0
91.35025729149406,1,1107,4,0
38.99475334994876,2,3428,14,0
213.85626867051494,4,630,4,0
264.03167162984886,2,815,22,0
133.57644249255202,1,539,11,0
193.5123566468564,2,2257,18,0
135.53807252955536,3,1661,14,0
307.33492901874547,1,3348,5,0
694.5771369173563,2,492,0,0
53.709387035768586,5,2346,4,0
144.09319815371404,0,584,20,0
45.550021418084135,2,58,20,0
294.20379560199785,0,3368,23,0
391.5476242377024,0,1483,18,0
806.089515729964,0,1655,10,0
98.08155719766263,2,1950,21,0
899.9896012949563,1,2444,13,0
19.60571064915034,3,1398,13,0
277.15617576554973,2,3134,1,0
17.6489243607355,2,3518,21,0
672.6564439853651,2,2135,4,0
226.3849215680511,5,1862,8,0
332.0069631029966,4,611,16,0
534.377506469558,4,3471,18,0
102.73389565043888,1,1148,4,1
11.806784013775829,0,2022,1,0
633.2948850927368,2,3591,8,0
113.47169019253703,7,646,10,0
41.426725948606645,1,2331,21,0
189.59374580906945,1,2562,5,0
273.61945880707657,2,2950,14,0
9.438099157876714,1,829,20,0
96.4319144512514,1,1696,19,0
10.004954908468777,0,2205,3,0
163.59167997914574,1,2274,14,0
676.4244121995567,0,2881,17,0
1216.2905319699678,2,1679,6,0
304.04503640583636,6,3466,15,0
52.89147768470735,1,266,21,0
708.8578634609265,7,1290,2,0
217.85476044103007,1,3621,11,0
50.08189256372294,2,1312,6,0
764.2645020085675,1,1316,8,0
424.9877852591934,4,3392,9,0
394.700752225469,3,473,0,0
370.5159539802382,2,2447,11,0
67.07052537834043,1,1097,23,0
71.09923182715384,3,2576,17,0
648.6963692808464,3,1897,3,1
74.43179216368951,2,3155,17,0
173.23480018160618,2,2222,22,0
456.98057715367423,3,890,6,0
459.67712155036116,4,3500,16,0
181.13554544491868,3,1612,12,0
471.33923437638225,3,2339,9,0
547.2013730589771,4,381,13,0
319.06832304880675,3,2611,0,0
77.79675099540147,2,3435,22,0
96.06644721460944,2,186,5,0
113.43137330639017,3,1029,3,0
37.26247633110181,2,3334,18,0
95.71451576979663,1,2227,14,0
70.53418254277956,2,3214,20,0
182.2718630944868,1,1292,20,0
717.2202007823731,0,2674,18,0
33.105323264603975,1,2518,21,0
382.1769015441358,1,1005,11,0
348.73699947060516,2,3049,13,0
71.33876253738524,5,1092,1,1
767.5236108485421,1,2155,3,0
252.12700473377436,2,2619,2,0
278.3665078673308,1,3509,23,1
423.83904083823376,4,3103,21,0
89.26536717428564,0,3619,8,0
354.77088566660564,1,521,18,0
12.156364294074367,3,1645,15,0
548.6665578306485,1,655,0,0
178.35503582554472,1,42,13,0
303.7520509166168,2,3259,12,0
75.01487049153333,0,2645,22,0
339.09935831063547,1,2912,11,0
443.8392142039221,3,1824,4,0
192.28780244315666,3,848,19,0
288.48602018646005,3,1325,2,0
182.8216009039878,1,2309,22,0
673.5535592142027,3,1514,1,0
406.15987292042684,0,671,3,1
553.1850827744997,3,2744,19,0
484.8663474195473,3,1281,1,0
158.54662132384234,1,829,15,0
78.4423499520547,1,3139,7,0
156.30427184470693,4,220,2,0
524.985014052139,0,3395,20,0
77.48845570000539,4,864,3,0
222.97636144474222,1,2033,20,0
492.11878354200616,3,1630,3,0
130.84417203652782,1,3131,7,0
308.34241269574466,2,3250,5,0
84.56232051953369,1,461,13,0
34.71735956070903,1,290,14,0
474.5238066427113,2,1136,16,0
31.264559338341602,2,3396,4,0
94.98145787093799,1,2230,0,0
1077.6029037746605,1,2514,4,1
127.60972483137701,4,224,18,0
1084.0798310227406,1,2446,11,0
1169.6481579248596,2,3232,10,0
93.70557397638771,2,454,21,0
12.552448663549205,0,363,8,0
366.2983405157124,2,2047,18,0
179.88967573044832,0,1873,3,0
31.859207700594492,1,2824,12,0
368.81058868607744,2,2723,9,0
9.501356443134062,3,1816,0,0
612.5204934177258,0,3,9,0
44.77718679429287,1,593,17,0
40.853110918447,2,691,12,0
57.956139447883835,0,1384,6,0
967.6671170930774,3,849,7,0
354.43780370432626,1,1977,16,0
484.89576350330645,3,3387,21,0
152.0675044285823,4,606,0,0
122.98326468222132,3,729,15,0
80.16155147762663,1,2070,19,0
429.8054506006929,3,2469,23,1
240.7739485210343,1,1995,22,0
299.71820700287446,1,1150,16,0
89.16562227798137,1,1429,12,0
890.7509454219513,3,1679,9,0
97.91628201398953,0,2316,2,1
1011.3737065931185,2,2663,13,0
4.49027398701451,0,2616,16,0
196.82808177341417,3,739,2,0
121.6550599867372,5,1130,0,0
178.87334299244048,2,656,0,0
253.65503951261536,1,2593,19,0
171.59185482906096,3,2219,1,0
160.76450149685866,2,2353,15,0
395.8413778274514,2,2382,8,0
965.023554620251,2,3090,2,1
1283.1424376731366,3,2448,23,1
86.28821467999315,4,3240,2,0
282.12009621021116,1,3011,17,0
263.98386939865935,1,875,0,0
138.48581188639753,3,3006,10,0
199.69319070622802,0,2906,4,0
112.96803789496528,3,335,10,0
45.89095235346077,1,1892,5,0
72.16368176613238,0,1179,23,0
33.45168961446828,1,2800,6,0
344.7219027867498,0,630,12,0
324.28540339099976,0,2424,22,0
902.3801527369392,2,1919,15,0
392.4428904503714,2,81,2,0
16.03473930433412,1,910,14,0
646.8842678899916,0,450,7,0
595.6218258972482,4,3071,21,0
175.72958599656886,1,2971,23,0
264.4675692094268,3,1334,19,0
1119.8911918926551,1,1880,15,0
227.98126342103166,0,1980,16,0
707.1815416904625,0,680,12,0
41.463573527534024,1,2733,23,1
63.60614357271459,2,3427,2,0
174.3502554189739,1,3396,12,0
263.66727791347296,2,730,16,0
508.21758422185223,2,3300,13,0
1333.4800938997241,2,3012,4,0
147.72458981456063,1,2239,11,0
14.572981476576205,3,3021,15,0
484.5937954342465,1,1014,5,0
278.19088260171213,2,680,8,0
66.39713450551511,0,1321,15,0
204.85716525892235,5,2237,23,0
406.7996759144895,3,3265,3,0
441.44038597845616,6,513,5,0
207.71528868845758,1,1033,18,0
109.24564725363784,1,587,0,0
1091.942022256646,1,848,7,0
326.6246774500712,0,2909,5,0
157.3949819155321,4,3044,2,0
98.74429229168085,0,2191,20,0
861.1740391662961,2,1851,2,1
83.19418058587193,4,2535,22,0
56.51757931772916,3,2242,1,0
226.40076569358865,2,2570,15,0
102.74176567955698,1,3505,21,0
297.3892724980223,2,3211,12,0
92.02649213367343,2,1054,3,1
319.21204953637266,1,1303,10,0
99.9279274694853,2,790,10,0
0.07288918435873108,2,1066,15,0
40.72394443958842,0,3300,9,0
813.6869529671332,0,1965,16,0
606.0228514829105,5,1504,11,0
79.81885122326902,1,417,4,0
452.02636428104455,7,3273,11,0
281.3857947518626,1,1345,2,0
1061.1537070219786,4,2738,18,0
140.3325508087255,2,2416,9,0
343.20274381490805,0,2646,15,0
54.99152055857014,4,2608,23,1
151.37720385540672,2,805,10,0
995.7552471984601,2,2766,15,0
232.29472492591205,1,1953,9,0
101.85244349995347,0,1926,14,0
38.44239947125836,1,2907,2,0
364.7410942537233,3,3398,23,0
310.56961807161497,2,823,9,0
140.49210332480166,4,1964,11,0
904.4216387666564,0,1842,8,0
6.735901708721805,0,310,18,0
108.602679732388,3,703,0,0
761.7562160937628,1,1385,12,0
116.11172174011932,4,2576,6,0
87.20711139670527,3,2688,21,0
229.2128218299494,3,3375,19,0
520.8436490921915,1,697,20,0
32.6589129986297,5,605,6,0
859.5202212855161,1,3351,5,0
475.53026430363536,1,2701,11,0
59.9930412470271,2,1651,3,0
373.44673268323294,0,321,19,0
145.81976872962,1,3549,9,0
154.3972257560245,1,304,18,0
458.7586953940798,0,519,1,0
987.3114640367505,5,927,3,0
40.62768349086181,4,941,14,0
163.74431446332352,0,3128,5,0
196.7216680910311,1,2240,0,0
141.63142264990222,2,2070,17,0
135.38476950193896,3,2879,7,0
16.105266448388548,3,80,12,0
347.0682030789959,4,1308,18,0
171.92438158995338,4,2476,15,0
64.99706657380865,2,103,0,0
507.90048470398375,1,729,1,0
486.69729825989083,5,142,18,0
199.888267886779,1,3058,13,0
106.33921456578356,6,2451,14,0
304.91017457310255,3,956,1,0
101.96731927390105,1,770,12,0
80.75936096230436,1,819,19,0
393.37237949316835,2,740,19,0
12.34825298970272,4,1614,10,0
29.869360467292488,1,162,9,0
2.043395542615714,1,594,1,0
49.796253119836386,4,2264,16,0
21.445580994035897,0,3550,2,0
1641.970400936126,1,563,3,0
102.24468401289863,3,915,21,0
48.49744155571889,2,1700,4,0
82.72457142660126,0,2299,1,0
1266.9411865486438,1,725,0,1
220.29090863119004,2,1910,11,0
136.153157581405,1,1434,5,0
619.9965895431989,0,2723,19,0
150.75322180304067,1,1343,14,0
122.39433766912583,3,1896,6,0
69.68651741437269,0,388,5,0
142.3465769754055,3,2133,21,0
114.23951481207041,3,2563,13,0
339.3133347852273,2,5,17,0
102.57082250935223,1,2283,6,0
258.25662756864335,4,3485,5,0
20.449017725946554,1,375,23,0
63.694155196892495,3,2323,5,0
156.97336188455813,1,1395,5,0
829.1446149940895,3,913,19,0
142.08399404072716,2,1556,21,0
714.8697835007296,2,924,3,1
88.34644335970066,3,841,3,0
104.28860064541256,0,1731,0,1
18.09594175877746,2,1418,21,0
109.3315717228333,3,2709,0,0
51.471829425750684,2,628,22,0
57.35194634132694,4,2052,13,0
429.0855467803437,5,2582,17,0
4.789450026252022,3,1726,21,0
439.2267026227191,0,1548,3,1
143.15023113052612,0,2454,9,0
211.90012265363623,1,1437,18,0
248.23010583887805,3,3261,3,0
112.78690427713515,1,2365,20,0
104.91356991044506,1,2587,23,0
396.60384240050087,3,3503,12,0
615.0277133657708,3,2388,9,0
64.17399654703442,0,519,12,0
30.81545641637102,2,1935,21,0
684.2347706124756,2,1454,11,0
129.18663115967558,3,924,23,0
240.43185739076776,1,1451,2,0
133.67205618034495,1,1546,18,0
40.334630732923316,1,691,8,0
266.99079367099466,1,3587,12,0
223.4211146887642,4,972,21,0
68.06775567259123,2,973,7,0
180.3723152910539,2,2663,3,0
478.2872197390958,4,3372,20,0
267.791380673497,2,3126,8,0
30.5823528360796,1,3234,6,0
238.23619815671378,1,3521,20,0
363.94271429658096,8,2905,22,0
472.08140667359544,0,2259,10,0
545.1374570889601,3,447,4,1
49.695324591298544,4,70,12,0
371.5416016677285,4,1325,2,0
339.34855896171956,2,3140,2,0
7.419050492918326,2,1818,19,0
159.17978591551923,2,2330,10,0
121.46719307642033,4,1178,22,0
332.06477587690614,2,2510,20,0
73.05585108785878,1,3296,4,0
268.1181075592035,2,368,19,0
733.265203250938,2,1884,23,0
479.5529113367167,2,1213,18,0
763.235522078615,0,2434,11,0
1151.9939742361819,1,2089,17,0
3.2182383050493315,7,685,3,0
292.4472172060903,1,981,7,0
159.7370694626459,3,1774,13,0
589.5222124136651,1,2830,15,0
87.03138212988193,3,2725,19,0
1189.4608692584093,5,2565,7,0
285.3484919925221,1,3202,4,0
473.2908022742739,1,1921,8,0
26.84600323880654,3,688,1,0
60.803036307670425,3,3094,7,0
426.1461047979547,3,2089,6,0
6.669548368917886,1,153,17,0
509.2807813697277,2,558,20,0
4.214166160665367,4,3422,21,0
321.11140842511173,3,3081,8,0
136.28345907163737,4,1637,10,0
283.63465804445195,4,1071,11,0
357.2492686131616,2,2378,7,0
125.7818478569877,1,2801,22,0
34.27411462733776,2,3,16,0
21.65699338454682,2,776,18,0
266.7019241205786,1,3481,0,0
220.60062847756984,2,1060,21,0
406.6725308523946,9,2859,2,0
213.84307740050718,2,243,13,0
164.68589127459256,3,3506,17,0
152.29279755174727,2,1855,1,0
17.96741823284661,1,1442,3,1
122.64194605398998,1,2267,16,0
1119.16250951973,1,2249,8,0
620.3857215345663,2,394,11,0
119.86492170132458,2,3611,6,0
265.8706389743148,1,601,0,0
1593.6538648732753,4,2317,3,1
174.629006912327,0,836,20,0
5.436318883045427,1,2172,13,0
23.22973529892895,4,400,1,0
214.24550441045756,2,2956,16,0
1046.4128656314758,2,2329,6,0
354.4770937143091,2,1008,14,0
46.28326712014882,4,767,1,1
62.97969006406623,3,433,7,0
442.6336133176959,4,400,6,0
552.4862083509144,3,2919,3,0
288.46064316605765,1,1026,9,0
310.20418017133943,1,329,6,0
8.624011792765208,4,635,14,0
529.004540595642,1,1772,12,0
465.7403998164684,0,2431,7,0
89.94062482515906,0,1613,8,0
369.9965101442635,4,78,8,0
72.56590908139097,1,332,4,0
12.34979143065729,1,2211,20,0
67.36957190169792,2,150,5,0
59.03407008300966,3,2005,15,0
123.63273776897701,3,2608,15,0
162.6172384707726,2,2674,23,0
213.11174121002858,3,1529,13,0
194.31099728783394,0,2624,18,0
94.69058695813033,1,3011,18,0
8.881377576351744,2,150,15,0
278.7380456002376,2,1609,4,0
151.12761093638903,2,3119,0,0
106.4339468393808,3,362,4,0
605.0888885983214,4,1717,8,0
917.4248876279706,1,2422,23,1
585.0835545285554,2,2819,6,0
204.9488341232482,1,95,9,0
42.099913610768134,5,3173,23,0
357.43687538633765,1,3462,14,0
69.22942316632074,2,1619,20,0
174.60502419098793,0,3002,11,0
20.162878046822616,2,2130,12,0
523.4199477885593,0,633,17,0
40.382096763357985,3,2951,20,0
700.2150100113131,3,3044,9,0
599.0392311826412,1,2461,23,0
187.41268694440788,4,2051,0,0
409.2051503725711,3,13,3,0
289.8374278356367,1,164,16,0
487.48067857127273,1,617,20,0
169.5872360094846,2,1369,12,0
462.2654192210516,3,166,1,0
186.22385455905632,4,3147,14,0
848.8914408189218,4,2108,11,0
199.87686217751923,6,1769,1,0
186.31453346283126,3,2430,6,0
461.23546396660436,1,3145,3,0
517.0806061410619,1,2838,13,0
242.56007928748494,3,661,17,0
59.461320062553305,2,1147,10,0
189.1972319357296,3,467,2,0
1033.2862988183358,1,3361,2,0
419.4933135868947,3,516,17,0
500.0606916631353,1,2529,22,0
10.01290307176328,1,2285,0,0
189.25429696374226,4,720,12,0
312.0643565519564,2,172,4,0
531.6447351153854,0,1409,3,0
15.158703405066566,0,1470,2,0
574.0538563151352,3,2255,18,0
238.48815629468382,0,1174,12,0
65.9374915428062,1,1760,15,0
114.49024770257715,1,571,18,0
99.35627922283348,4,805,0,0
227.05559674435253,4,1175,17,0
15.92078112186919,4,113,6,0
51.783670613152935,1,1256,2,0
502.5019585824836,2,1942,21,0
42.677894521895006,2,2536,19,0
79.73557791005403,0,2431,9,0
181.19526904189382,2,3006,20,0
218.39668278157322,3,1398,7,0
432.6822973325787,1,698,1,0
177.8995774274177,3,1775,9,0
468.00098827027614,0,1271,20,0
288.97249334954915,1,3212,17,0
36.00682463825514,2,2672,11,0
50.99866830912274,1,3474,13,0
172.36066672339516,3,2755,1,0
151.69640140881663,1,2173,16,0
408.2397661336262,5,356,19,0
260.7771613330816,1,239,11,0
147.3721418202342,0,3054,6,0
56.17380064102916,0,513,14,0
77.17965546530492,3,2681,1,0
257.0537017362034,0,2649,11,0
165.20213866697517,5,1024,16,0
217.03707988409036,0,3604,0,0
56.1438295694001,0,3345,7,0
326.2182613085005,1,1201,4,0
574.2569362715232,2,1430,7,0
89.49735356896429,4,2162,21,0
202.8954119865946,1,929,19,0
1113.0594762816934,3,1818,13,0
121.59831851138522,3,27,5,0
271.194795100185,1,1442,17,0
28.357727329206874,0,2647,4,0
279.43273433044715,1,592,9,0
28.171834979291273,3,1486,14,0
959.9826263359776,0,2228,2,0
377.278170280381,0,567,2,0
465.57690183579444,1,247,16,0
365.3245371000006,3,1524,13,0
267.2812349866374,2,2365,23,0
179.30353004506173,1,3506,9,0
586.368335806159,0,1257,18,0
942.8222286988193,0,959,15,0
207.3664145727813,2,2830,16,0
804.4299993480314,2,986,19,0
262.64031639805745,1,1774,12,0
231.90669216547093,1,2938,0,0
181.8062461797794,0,3441,0,0
70.44635160171426,2,3240,16,0
1.117978787784993,1,1092,17,0
82.92620689852154,0,2825,16,0
213.83552744816484,1,2011,11,0
143.39136296988443,3,747,5,0
178.5259966561833,3,1575,6,0
2903.8583936976943,4,1679,2,1
254.3458303729108,0,345,2,1
180.54416361515368,1,3602,0,0
42.9933351922731,2,2100,10,0
14.743753942716493,3,3517,9,0
448.0429799891318,4,2853,0,0
253.66803389394747,3,592,10,0
429.01721040900645,2,693,23,0
48.707258834645536,6,1164,2,0
712.675015432041,2,409,23,1
87.76516100107364,3,2383,15,0
77.65524176043604,1,1305,0,0
3.4778860238199725,1,405,6,0
41.89613409879491,3,2170,10,0
111.00106067177735,1,1747,16,0
37.28783514884504,2,1880,18,0
1277.5911985019122,2,647,13,0
110.72519205012864,2,1484,22,0
41.890346761600924,5,2737,15,0
66.59912993278012,1,1063,16,0
265.8035608136121,0,2123,13,0
19.855891032372025,2,865,8,0
595.0957269198468,2,1585,20,0
977.1266118661313,1,217,12,0
85.00640301178227,6,3318,1,0
179.40306941367683,3,743,19,0
6.714928166467319,2,418,7,0
307.0878127864156,3,3275,3,0
160.2927949702865,1,656,4,0
94.43725157915878,2,864,14,0
69.51800081470198,3,2856,1,0
318.41496137537285,3,1543,20,0
161.46779811146314,3,296,22,0
59.41065715125517,0,450,8,0
350.4939517976119,2,1252,7,0
249.77262888039397,3,2151,10,0
587.0016712938595,1,1116,21,0
37.49075414778973,2,2838,12,0
462.0667624328385,1,3429,6,0
335.8130238106139,2,1723,18,0
36.65399761452566,2,2949,14,0
356.05677123960004,3,2194,11,0
174.77560058516647,1,3339,12,0
870.0436517238769,1,2167,0,0
45.80949322406934,0,1527,20,0
308.8658741029895,2,264,7,0
144.3703599452436,2,1300,14,0
942.6763315257765,0,3131,21,0
120.13202927492769,0,3419,13,0
982.5220443146786,0,3037,7,0
695.2665292417911,3,2713,23,0
94.57075877024863,5,2234,2,0
488.1916424973156,2,3187,11,0
1628.1318448981594,4,787,14,0
87.37171818057179,2,893,21,0
172.2239812610522,1,2410,15,0
220.3037341503609,1,3047,6,0
104.83794036881699,2,236,17,0
4.61476400996672,1,1466,12,0
74.58812121510454,1,1602,22,0
292.3936139629406,2,3335,2,1
175.880184636505,3,1075,1,0
56.29762451760727,2,351,1,0
619.6719028267424,2,417,21,0
366.14361690868606,1,2891,18,0
26.715101661264473,2,744,5,0
315.0258916516491,0,1006,9,0
318.09724611254313,2,13,16,0
938.5814985013061,6,3466,18,0
0.9076330194175314,0,2929,15,0
211.59929120853084,1,1851,0,1
788.4591677562531,2,806,18,0
807.0656578818554,2,3604,1,0
382.5186680808673,1,2261,2,0
435.42696788371387,6,270,14,0
28.78248985543655,0,984,14,0
216.3873611150153,1,3112,11,0
79.02681393070995,1,1989,19,0
59.981238628028365,3,774,12,0
498.6986380377921,1,1960,22,0
43.52095850106674,4,2229,1,0
189.70122659796573,1,1763,17,0
836.9973307437247,2,1289,14,0
61.676584294899826,1,1017,17,0
1144.924184790739,0,2154,12,0
1549.55506834085,3,2881,5,0
243.32064715719918,1,487,7,0
137.51027092567895,3,404,4,1
113.9852154182863,2,390,19,0
165.75107904510386,3,608,2,0
111.02543270619485,2,3048,16,0
98.81616199608163,2,123,17,0
1075.1365519725607,0,2837,11,0
49.94562181939501,2,37,6,0
396.5206493632365,4,1804,11,0
0.12311208927487888,2,710,2,0
272.03779657758025,1,767,11,0
742.8780557627636,3,503,14,0
101.8754422134516,3,3599,16,0
61.5638227486473,2,2965,11,0
316.3899277823316,2,2645,8,0
374.06556060099535,2,92,21,0
349.45497393325525,3,100,0,0
115.39751906074933,2,3025,15,0
87.18687862384293,1,686,14,0
2350.9620489539707,1,3527,0,1
770.3541478639258,2,1751,4,0
183.36876132353316,3,394,6,0
561.618702223409,1,594,2,0
180.62113619288814,2,2882,12,0
165.69696751656593,3,886,23,0
51.15214786800899,0,3053,12,0
166.7500645470658,4,505,18,0
231.27874378133257,1,1141,9,0
6.828424250830493,1,1778,6,0
176.15707563219746,1,2838,19,0
456.0934324434714,2,2539,20,0
341.87346591489694,0,342,22,0
302.48643731955025,0,3498,14,0
720.9054254493983,2,2518,17,0
5.4589703166964085,2,134,19,0
244.2878798243679,2,2926,6,0
464.4306725614122,2,3252,2,0
233.83080517968986,2,2725,19,0
117.422312057135,1,212,9,0
43.941767439424616,2,3590,14,0
655.6088558760779,3,585,11,0
190.89533527173916,2,1437,15,0
631.4036753729188,5,357,23,0
264.45965302330546,2,2501,18,0
336.43421582987133,1,3507,11,0
489.292178553315,4,1101,20,0
322.89871448569664,4,3355,1,0
152.27668058887838,2,1751,7,0
216.23777562221497,1,1701,23,0
487.4348000024316,3,1710,12,0
140.35392956002963,3,537,0,0
147.36644248122388,0,2469,1,0
30.174955607540213,3,151,13,0
738.0680812313649,1,1756,3,0
28.63504081131825,3,2551,5,0
313.4155602414644,1,888,12,0
159.9185471293162,3,2996,8,0
156.07062230129472,2,743,15,0
341.41042568352594,1,2563,0,0
20.835164063768318,4,1609,8,0
270.2033127886042,1,2383,23,0
443.5647215717777,0,2632,6,0
528.4495596892897,2,1436,17,0
56.090641745982765,0,3327,15,0
683.1309110284293,1,1242,6,0
320.26151922487173,1,208,17,0
640.7522728330063,0,3362,8,0
199.2400826090546,4,2900,19,0
234.28767102225504,3,2625,1,0
754.1336375726851,1,1309,4,0
690.5042806243342,1,3588,8,0
178.34961373314556,2,2756,3,0
96.23213666143259,1,1655,15,0
149.85219275053507,3,2726,20,0
147.1913959481845,3,2280,23,0
101.42614946763425,3,1666,2,0
93.830066359604,1,989,5,0
592.1202686451277,4,881,16,0
21.726669442105344,1,2652,18,0
339.59908586487273,9,2380,7,0
56.9199047031166,0,2860,9,0
126.70978995116063,2,207,9,0
19.055483451887042,2,1650,15,0
94.40238947854918,3,2409,5,0
438.85035542000486,2,1375,19,0
648.8869249293194,5,2421,7,0
75.12634965572744,2,1125,2,0
186.83336701671925,4,2592,1,0
190.64696118788893,0,1494,9,0
620.432535157773,3,2179,7,0
431.6542856794456,1,529,11,0
215.89491832461246,1,1501,19,0
333.2788306954829,2,1272,11,0
563.8922004520632,1,3447,8,0
2.875422376497068,0,1420,18,0
154.696193986955,1,1600,21,0
713.3321736108901,0,78,14,0
404.4835014296678,3,1736,13,0
234.81745386009385,1,41,4,0
405.23247125792034,2,2306,1,1
128.2074504516021,0,1205,11,0
220.51626258081538,1,290,5,0
319.5966607029848,0,1149,19,0
162.57264097494118,1,2672,20,0
375.6897265430853,1,1492,10,0
592.4860328224831,2,1259,14,0
131.0030289533306,3,1524,1,1
180.19611983466035,0,2762,22,0
157.28477479667808,2,2600,3,0
348.91145673202794,3,711,23,0
86.25161252227636,2,961,13,0
306.70454295545267,2,823,4,0
629.8669290760308,1,2122,22,0
162.45329199083207,0,5,21,0
725.7885987215876,1,824,20,0
1495.6542973513772,0,118,22,0
33.64574197721761,4,2792,10,0
79.60134765048139,0,661,19,0
901.006887692664,3,1338,6,0
953.3754945251509,1,1225,12,0
30.844884951422472,2,1567,18,0
4.5336346054342185,4,2797,23,0
52.69913905572264,3,2478,3,0
1657.398564313523,1,667,19,0
59.53514135280141,0,1734,11,0
209.4766256597448,5,2207,13,0
565.9880224715233,4,2729,0,0
6.183779440795453,5,3373,7,0
278.2729903226608,1,1444,15,0
97.31437692980096,2,3330,20,0
594.8794422952649,2,1086,18,0
99.99684307342298,3,1016,4,0
348.2315839344666,3,2709,13,0
336.45955314898924,4,1186,11,0
75.11340033414736,3,3158,11,0
10.625734875433368,1,1037,19,0
157.90849243046537,1,3347,11,0
102.40636454551925,4,417,10,0
496.6096090654083,3,1148,14,0
